userName,score,at,content,lang,sentiment
Pengguna Google,5,2025-02-08 09:20:50,I want stelle ponytail😭,unknown,unknown
Pengguna Google,5,2025-04-09 07:02:57,"Happy 2nd Anniversary Honkai: Star Rail, semoga konten endgamenya lebih menarik lagi. update",unknown,unknown
Pengguna Google,5,2023-09-27 03:48:44,Bagus,unknown,unknown
Pengguna Google,5,2024-04-02 09:00:18,Gacha gw mana woy lah 😡,unknown,unknown
Pengguna Google,5,2023-06-29 07:52:53,Tolong buatin co-op dong mau main sama kawan banner,unknown,unknown
Pengguna Google,1,2024-05-09 10:33:24,Baru aja update g bisa buka gamenya padahal wifi bagus trus storage masih banyak,unknown,unknown
Pengguna Google,5,2024-04-15 22:19:06,Cara build archeron kek mana?,unknown,unknown
Pengguna Google,5,2024-09-30 05:46:56,Mantap,unknown,unknown
Pengguna Google,3,2024-05-27 11:18:25,"Game ini sangat memuaskan saya. Tapi entah kenapa sekarang ini sering ngebug game nya tiba-tiba gambar nya hilang dan nyangkut serta tidak bisa di pencet, sekian dari saya tanks mihoyo. gacha",unknown,unknown
Pengguna Google,5,2023-07-26 11:39:33,Karena saya pecinta game Turn-base jadi game ini menurut saya bagus dari segi cerita dan mekanisme permainannya. Ditambah lagi graphik dan voice over yang bagus. 😁👍 pity,unknown,unknown
Pengguna Google,5,2023-04-26 17:55:05,"Selalu gagal login kode 1001_2,sedangkan teman saya main login nya lancar pity",unknown,unknown
Pengguna Google,5,2023-04-23 11:39:11,"Walau belum mencoba, pasti bagus",unknown,unknown
Pengguna Google,4,2023-07-30 20:47:19,Rekomen untuk tidak hp kentang yah saya pengguna m12 dijamin ngga bisa masuk :v,unknown,unknown
Pengguna Google,5,2023-12-24 14:38:51,Tetap semangat hoyovers dan makin berjaya dan semoga ini game bisa menjadi populer di kalangan semua gamers amiiiinnnn lag,unknown,unknown
Pengguna Google,1,2024-07-31 20:49:41,player nya suka yoimiya kek orang stress,unknown,unknown
Pengguna Google,5,2025-02-03 15:00:17,Aku baru main,unknown,unknown
Pengguna Google,5,2024-05-28 19:42:57,Udah gak ada lawan perfect game mobile saat ini,unknown,unknown
Pengguna Google,1,2023-10-02 22:08:28,knp si pas di donlownd itu lama banget,unknown,unknown
Pengguna Google,5,2024-02-29 23:10:21,Bagus sekali 👍👍👍👍👍👍👍,unknown,unknown
Pengguna Google,1,2025-04-07 07:21:55,"Kekhawatiran muncul mengenai ""global passive"" yang baru-baru ini diperkenalkan dan bagaimana hal ini, bersama dengan peningkatan kekuatan musuh, membuat karakter-karakter lama menjadi kurang berguna atau ""powercrept"". bikin boring kalo cuma ngandelin karakter baru buat kelar konten. story yang terlalu panjang dari story sebelumnya walaupun masih bagus gk cocok buat player baru ngabisin banyak waktu",unknown,unknown
Pengguna Google,5,2024-09-10 05:54:42,🤫🧏🏼‍♂️,unknown,unknown
Pengguna Google,5,2025-02-08 19:33:49,Thanks for low pity,unknown,unknown
Pengguna Google,5,2023-11-15 14:03:04,Banyak bansos dan tidak mudah bosan,unknown,unknown
Pengguna Google,5,2025-04-08 17:35:03,"overall sudah bagus, saran saya tambah pengaturan untuk teks demage agar bisa di hilangkan, karena saya sering mengalami frame drop pada saat bermain di simulated univers yang dimana teks demage terlalu banyak dan besar, Terima kasih. 😁",unknown,unknown
Pengguna Google,5,2023-12-16 20:20:11,Sehat selalu game baik gacha,unknown,unknown
Pengguna Google,5,2023-04-30 19:14:57,Bagus banget game nya ketagihan banget sih moga update nya g terlalu tinggi naik GB nya,unknown,unknown
Pengguna Google,5,2025-04-07 10:06:21,"Yang ngasih rating bintang 1,kebanyakan yang main skil isuee main asal asalan semua game ada mekaniknya kalo mau gamplay lancar bisa sampe end game usahain pelajari kit karakternya",unknown,unknown
Pengguna Google,5,2023-04-27 02:16:18,"Itu yg ngasih bintang 1 di tgl 23 sama 24 ada masalah apa sih hidupnya,jelas"" udh di tulis tgl 26 jam 10 rilis ehh malah koar"" gabisa masuk🤣 kalian sangat lawak seperti badut, btw lumayan lah gamenya tapi genshin tetap no 1 sih🤙",unknown,unknown
Pengguna Google,5,2023-08-31 18:42:33,Karakter orange nya susah didapat padahal gacha sudah 40x.. Need KAFKA 😁😁,unknown,unknown
Pengguna Google,5,2023-05-01 22:27:22,Best game of the year 2023 !!!,unknown,unknown
Pengguna Google,3,2024-02-29 18:49:04,"ini entah bug atau memang renderingnya yang bermasalah, ini bukan patah2 lagi, bahkan sampe force close terus menerus, prasaan saya main minecraft genshin impac dan game2 berat lainnya lancar2 saja, masa main game ini yang hanya sekitar 2-3 GB saja kaya berat banget. turn-based",unknown,unknown
Pengguna Google,3,2024-12-18 10:28:43,"Min fix bug event LUKA yang lagi tarung, sering macet disana",unknown,unknown
Pengguna Google,3,2023-10-27 22:33:55,Maaf saya kasih bintang 3 soalnya belum support untuk semua gamepad😢 banner,unknown,unknown
Pengguna Google,5,2024-05-08 17:18:49,Tolong updatenya jangan besar bangat 😭 gacha,unknown,unknown
Pengguna Google,5,2024-11-18 19:46:04,"Game mantap sekali untuk ,freeplayer ga pelit grafis oke..cuman sizenya itu sudah 20GB keatas🥲,untuk yg hp kentang pasti lag ini game",unknown,unknown
Pengguna Google,5,2023-12-27 06:51:06,Mantapp gw dpt bladie makasih HSR,unknown,unknown
Pengguna Google,1,2025-04-04 19:32:38,"game nya sekarang udh gak have fun lagi... char b4 GK bakalan rilis kalo powercreep nya brutal gini, story nya jga susah di cerna kalau gk bener2 mikirin apa yg di sampein... pasrah aja lah... makasih mihoyo👍",unknown,unknown
Pengguna Google,5,2024-10-31 09:56:31,almakk,unknown,unknown
Pengguna Google,1,2024-02-25 10:13:34,tidak suka -100,unknown,unknown
Pengguna Google,5,2023-04-27 00:01:30,Coba dulu wkwkwk,unknown,unknown
Pengguna Google,5,2024-02-06 11:47:23,"Favorite game baik, gk kaya sebelah banyak2 bersyukur",unknown,unknown
Pengguna Google,5,2023-05-13 13:57:18,WUAAAANGYYYY HUHA HUHAAAA,unknown,unknown
Pengguna Google,4,2025-02-27 09:46:42,"Overall udh bagus, tpi kesel bgt sm fans² hsr yg g bisa bgt g nyenggol² fans² game hoyo yg lain ntah itu genshin, hi3, zzz disenggol semua, mereka mengganggap hsr itu yg paling WAW gtu paling niat story pling bgs dll, pdhl semua game itu punya kelebihan dan kekurangan nya masing-masing jd g usah di banding-bandingin.",unknown,unknown
Pengguna Google,1,2024-07-10 16:16:09,Can't play game,unknown,unknown
Pengguna Google,1,2023-04-28 07:05:27,🤬,unknown,unknown
Pengguna Google,5,2024-01-22 14:42:12,generous. love it gacha,unknown,unknown
Pengguna Google,5,2025-04-08 17:36:56,bagus banget game nya 👍,unknown,unknown
Pengguna Google,5,2024-04-25 14:05:30,Top lah,unknown,unknown
Pengguna Google,5,2025-04-04 17:18:27,Bagus,unknown,unknown
Pengguna Google,5,2024-02-05 15:13:49,oh my god kafka,unknown,unknown
Pengguna Google,1,2023-07-11 19:22:56,Pelit lag,unknown,unknown
Pengguna Google,1,2023-06-07 00:04:51,Wah ngeri juga game satu ini sekali update game 6GB lebih.. wah udah hp gw rip... Rip hp gw dah cukup makasih udah menemaniku saat pertama kali rilis :( pity,unknown,unknown
Pengguna Google,3,2025-04-27 04:49:46,saya ingin lost Netherland atau area ultimate dari castorice lebih di optimisasi karena area tersebut menyebabkan lag berlebihan pada saat melawan boss,unknown,unknown
Pengguna Google,5,2023-12-28 18:25:48,"game nya bener bener bagus mulai dari gameplay nya, segi permainan nya visual juga itu bener bener udh bagus pokoknya",unknown,unknown
Pengguna Google,5,2024-03-27 13:34:51,aku sangat suka game baik,unknown,unknown
Pengguna Google,1,2024-04-06 12:43:54,"Grafik bagus, gacha ampasss 👎👎",unknown,unknown
Pengguna Google,1,2023-06-18 07:22:07,Udah coba login 20x enggak masuk2 juga apa2 an ini,unknown,unknown
Pengguna Google,5,2024-04-02 23:40:56,Good ahhh.,unknown,unknown
Pengguna Google,5,2025-04-07 21:34:06,gatau intinya gw rela nabung buat ganti hp biar bisa main ni game,unknown,unknown
Pengguna Google,5,2025-04-07 12:55:01,waifunya banyak,unknown,unknown
Pengguna Google,5,2023-09-03 13:49:37,Add fairies like in Honkai 3 to make it more interesting and funny,unknown,unknown
Pengguna Google,5,2024-04-09 13:23:08,"ciamikk rekk, Terima kasih gem baikk😹😹😹💯💯💯👍🏻👍🏻👍🏻 lag",unknown,unknown
Pengguna Google,5,2024-05-23 01:38:48,Pe tolong loncatin gweh ke Penacony,unknown,unknown
Pengguna Google,1,2023-06-03 03:48:46,Kenapa saya memberikan bintang 1 karena saya ga bisa login udah cape cape nungguin download nya malah ga bisa login perbaiki lagi dong gacha,unknown,unknown
Pengguna Google,1,2023-10-04 14:28:21,"Developer dng0, gw udah top up google play tapi pas giliran mau top up di game lu malah tidak ke detected. Gw coba di game lain untuk memastikan dan emang bener di game lu ga ke detected",unknown,unknown
Pengguna Google,5,2024-03-11 13:40:49,sehat sehat game baik,unknown,unknown
Pengguna Google,5,2023-05-18 13:11:11,Ditunggu update berikutnya,unknown,unknown
Pengguna Google,2,2023-05-15 23:33:04,sering gangguan sinyal padahal sinyal bagus saja tapi malah logout terus pas lagi lawan bos jadinya ngulang tolong diperbaiki,unknown,unknown
Pengguna Google,5,2023-05-17 01:15:18,"Bagus banget, suka sama gamenya mihoyo ramah banget buat f2p, ga bikin stress bisa di pause jadi klo ada kejadian ga terduga ga kesel. Love you MIHOYOOOOOOOO 😘😘😘😘😘",unknown,unknown
Pengguna Google,5,2023-12-17 17:22:47,Nice,unknown,unknown
Pengguna Google,1,2025-03-31 16:15:56,remove global passive gacha,unknown,unknown
Pengguna Google,5,2023-05-13 12:00:13,Mantap,unknown,unknown
Pengguna Google,3,2025-04-10 21:21:05,"gua sempat berpikir awal mula char 5* op semenjak rilis Acheron kerena mengabaikan weakness musuh sudah op menurut ku pengubah meta gameplay hsr, sekarang lo rilis char yg ada global pasif tambah sulit lagi ini game bagi player casual yg cuma gacha char yg disuka tapi pada akhirnya tidak ngangkat di end game this not FUN, btw char 4* new mana sdh di hapus dari project kh 5* mulu yg keluar :v, lupa ya ada char 4* sebagai alternatif char 5*. sekian dari saya Terima kasih. ❤ banner",unknown,unknown
Pengguna Google,5,2023-04-30 08:33:41,👍👍,unknown,unknown
Pengguna Google,5,2023-04-26 20:15:33,Gimme co-op feature hoyovers I want Play with my friend,unknown,unknown
Pengguna Google,1,2025-04-07 09:40:33,"semua terasa beda setelah patch Rappa, powercreep parah, storytelling parah, pendapatan tinggi tpi gak keliatan improvement nya, collab gk ada kejelasan. bye, daripada nunggu janji improvement mending uninstall aja",unknown,unknown
Pengguna Google,5,2025-03-28 20:41:37,"Story semakin hari semakin seru, event baru juga lebih seru daripada event sebelumnya, YANG PLING PENTING BANSOS NYA MAKIN LANCAT LET'SS GOO! ily hsr lag",unknown,unknown
Pengguna Google,1,2024-12-10 05:16:49,"Game ga jelas masa mau login ke akun utama aja gabisa.. Keterangannya selalu sama ""terlalu banyak permintaan"" gitu aja terus dari kemarin..",unknown,unknown
Pengguna Google,5,2023-05-28 23:06:08,Mantap ini game,unknown,unknown
Pengguna Google,5,2023-05-09 23:08:10,Mantap,unknown,unknown
Pengguna Google,1,2023-09-14 11:20:07,Mohon yowoverse bisa mengatasi bug android kalo kita masuk ke game ga kelihatan apa apa malah jadi invisible mohon di perbaiki,unknown,unknown
Pengguna Google,5,2025-04-07 21:23:34,bagus,unknown,unknown
Pengguna Google,4,2023-05-17 00:01:35,Niceee,unknown,unknown
Pengguna Google,5,2023-04-23 12:36:41,Game yang udah lama ditunggu tunggu akhirnya udah rilisss gak sabar nyobain pas tanggal 26,unknown,unknown
Pengguna Google,5,2023-04-27 11:20:53,no comment!!,unknown,unknown
Pengguna Google,5,2024-07-29 06:20:07,"Secara gameplay gak membosankan dan memberi kesan yang unik gitu, ada story yang bagus dan desain karakter juga saya suka banget! Bintang lima untuk Mih Oyo ☆☆☆☆☆",unknown,unknown
Pengguna Google,1,2023-06-07 18:15:46,Habis update ngak bisa login pasti ada tulisan Login eror 1000_3 Tolong segera di fix Dari pada w pindah game sebelah,unknown,unknown
Pengguna Google,5,2023-05-27 21:29:14,Waaaw,unknown,unknown
Pengguna Google,5,2024-02-25 16:44:13,"Ada suami saya di sana, ganteng²☺",unknown,unknown
Pengguna Google,5,2024-07-28 06:42:00,"Dah lah gua pensi Maen Zenless Zone Zero, perangkat hp gua dah gak memumpuni/kompetible lagi.------------------------------------ Balik maen Honkay Star Rail dah, Soalnya gamenya ramah di hp gua, gak kayak ZZZ🗿.------------------------------------- Hell nah",unknown,unknown
Pengguna Google,1,2023-08-16 09:36:31,Game sampah gacha kasih gw hoki lah tau tutup aja ni game,unknown,unknown
Pengguna Google,4,2024-10-21 12:15:23,tolong lah kalo kasi bos anak buah nya damake nya juga jngn sakit sakit pity,unknown,unknown
Pengguna Google,5,2023-09-18 00:18:13,👍,unknown,unknown
Pengguna Google,5,2024-02-04 23:11:23,"Pas baca review kaget loh banyak yang komplain musuh susah. I mean, your playing turn based game dude. Bikin strategi lah, build karakter, farm relic, sama meluangkan waktu. Kalo ngak bisa ngalahin musuh/bos ya coba lagi aja lah sampe bisa dan bukan memberikan rate bintang 1. Review ku: • Gamenya mudah dipelajari kalo mau belajar. • Gacha ku ngak ku masukin ke review karena itu bukan karena gamenya tapi karena KEBERUNTUNGAN. • Ngak ada masalah susah login spek hp: Poco M5s, CPU:MTK G95 Ram 8G",unknown,unknown
Pengguna Google,4,2024-10-20 15:12:44,loginya lama banget jadi aku kasih bintang 4 aj ya pity,unknown,unknown
Pengguna Google,5,2025-04-07 06:44:51,keren bgt banner,unknown,unknown
Pengguna Google,5,2023-05-19 16:49:19,New map when ?,unknown,unknown
Pengguna Google,1,2025-04-07 19:16:41,haduh update,unknown,unknown
Pengguna Google,5,2025-04-08 12:40:11,👍,unknown,unknown
Pengguna Google,4,2023-05-09 10:53:09,Udh cukup bagus tapi ada misi kecil yang sering frez,unknown,unknown
Pengguna Google,4,2025-04-21 10:57:35,"gua bingung nih,pas masuk di suruh download 23 GB,itu harus ter download semua?soalnya gak bisa masuk kalo gak di download, kalau harus download semua mendingan gua uninstall aja. banner",unknown,unknown
Pengguna Google,1,2025-04-02 16:19:37,"don't install, this game has crazy powercreep",unknown,unknown
Pengguna Google,5,2025-01-15 07:10:43,Absolute cinema,unknown,unknown
Pengguna Google,5,2024-04-29 14:57:08,Tambahkan fitur event berupa Co-op bersama teman,unknown,unknown
Pengguna Google,5,2024-07-08 19:59:27,sudah setaun main ni nih game ga ada bosenya pity,unknown,unknown
Pengguna Google,1,2023-04-27 17:03:01,Kenapa loginnya selalu eror,unknown,unknown
Pengguna Google,5,2023-12-17 18:45:31,best game mobile,unknown,unknown
Pengguna Google,5,2024-01-04 06:42:40,"Honkai Star Rail sangat bagus mulai dari story, karakter sama lainnya ya udah mantep.. Semoga gacha bisa menang rate off.. Banyak bansos stellar jade.. Terima kasih dev baik..",unknown,unknown
Pengguna Google,5,2025-04-08 17:28:47,"KSJSKSHSJ INII GAMEE PLZZ, MAKASII HOYOO UDAH BIKIN GAMEE INII. jujur ak bru mainn, jadii nya masii seruu seruu nyaa sii. aku sukaa bammgett samaa story, design karakternya yangg baguss gitu, battle, teruss amaa bansos hehe. dan update baru2 ini menurutkuu baguss sii. oiya, ini udh mwu aniv ke-2 jadii, METT ANNIVERSARY KEDUAA YAQWH :D turn-based",unknown,unknown
Pengguna Google,5,2023-11-11 22:34:17,mantap banner,unknown,unknown
Pengguna Google,1,2025-04-10 13:24:37,"Saran gw jgn unduh pra instalasi. Tunggu aja ganti versi lalu update biar gak ada file ganda & terjadi error. Gw hindari main di awal2 baru ganti patch karena biasanya banyak bug. Karakter jalan sendiri & stuck di langit. Tiba-tiba hanya latar belakang aja. Apk suka Force close. Apk ini bikin hp cpt panas & boros baterai. Jgn pakai ke grafik tinggi. Jgn pakai wifi, paket internet kartu SIM, bluetooth aktif. Bikin lag & hp panas. Kalau ada bug event, relog apk. Selebihnya sudah ok.",unknown,unknown
Pengguna Google,1,2024-04-18 16:30:20,Gimana loginnya anying patah patah,unknown,unknown
Pengguna Google,5,2024-10-23 08:30:40,Gem baik :D,unknown,unknown
Pengguna Google,5,2023-12-20 22:32:23,Padalan pen main banget di hp tapi hp selalu error tapi untung dah main di PC,unknown,unknown
Pengguna Google,5,2024-06-20 03:16:03,"Absolutely amazing game, currently it is patch 2.3, game literally got better each update, with really good QoL.",unknown,unknown
Pengguna Google,5,2025-04-06 21:02:01,makasih game baik saya selalu menang rate off ama sering dapet relic yang bagus semoga terus lancar bansos nya,unknown,unknown
Pengguna Google,4,2023-08-19 17:19:29,"Nice system need boss, guild/alliance and pvp too",unknown,unknown
Pengguna Google,5,2024-06-19 13:24:37,Teraima kasih gane baik sudah memberikan bansos yg banya dan memeberikan saya menang rate off 2 kali,unknown,unknown
Pengguna Google,1,2025-04-06 19:33:49,Hp inflation nya kelewatan.,unknown,unknown
Pengguna Google,5,2025-03-04 22:27:37,"Cerita bagus, ga pelit..tapi boleh lah ditambahin tombol skip biar omongnya gak banyak, kalo tentang map dan design karakternya wahh bagus sih! Tapi sayang ada beberapa bug..tapi okelah!",unknown,unknown
Pengguna Google,5,2023-11-05 07:38:11,👍,unknown,unknown
Pengguna Google,3,2024-08-19 20:31:28,Kecewa kenapa akun saya tiba tiba hilang/terhapus sendiri padahal gw off cuman berapa jam aja pas mau login kok ngulangin dari awal karakter saya semua nya hilang dm yang sudah saya beli buat Gacha hilang rugi banget sumpah tolong dia balikin dong mohon bantuan nya🙏,unknown,unknown
Pengguna Google,5,2024-09-10 11:25:16,"Haloo, awal perilisan tempat nya masih terdapat background kereta nya namun setelah update beberapa objek seperti kereta menjadi transparan semoga cepat di perbaiki yaa agak kesusahan kalo buat liat map nabrak",unknown,unknown
Pengguna Google,1,2023-12-28 23:13:46,Game turn base gak seru,unknown,unknown
Pengguna Google,5,2023-09-20 08:10:15,Bagus,unknown,unknown
Pengguna Google,2,2023-08-30 06:52:49,Ini gimana ya udah download terus download datanya esok nya update terus setelah update download data lagi terus malah ga bisa di buka,unknown,unknown
Pengguna Google,5,2024-08-14 11:17:23,"Seru banget guys, bisa main santai, storynya bagus, menarik, bikin penasaran mulu, mekaniknya ga bosenin",unknown,unknown
Pengguna Google,5,2023-09-11 19:42:47,Maenarik,unknown,unknown
Pengguna Google,5,2023-05-09 10:28:43,Game bagus seru ya unik lah game nya (Kasih kemudahan bagi yang suka gacha dong),unknown,unknown
Pengguna Google,4,2023-05-08 16:20:15,"Permainan yg bagus menarik, grafiknya juga memuaskan. Tapi kenapa gachanya kgk wangy 😭😭😭",unknown,unknown
Pengguna Google,5,2024-08-15 21:12:20,Tong sampah,unknown,unknown
Pengguna Google,5,2025-04-07 06:11:04,bagus banner,unknown,unknown
Pengguna Google,5,2024-04-02 22:10:23,Sehat² game baik 😁 turn-based,unknown,unknown
Pengguna Google,4,2025-02-09 01:48:20,"Controller ds4 gabisa dipake di game ini, please support controller buat android",unknown,unknown
Pengguna Google,3,2024-03-07 16:08:30,Mau sparkle malah dikasih bailu💀,unknown,unknown
Pengguna Google,5,2023-07-17 16:02:56,I like it update,unknown,unknown
Pengguna Google,1,2023-04-26 16:36:36,Ga bisa masuk dalam game nya padahal sudah tanggal 26 April 2023 tetap tidak bisa masuk Dengan kata error,unknown,unknown
Pengguna Google,5,2023-09-11 13:15:39,Game ini tidak bisa di mainin hjale narzo❌ tapi aku suka,unknown,unknown
Pengguna Google,5,2025-04-10 02:32:01,game ini sangat bagus,unknown,unknown
Pengguna Google,4,2023-11-04 04:00:22,Aasswa,unknown,unknown
Pengguna Google,5,2025-04-07 17:12:51,good game,unknown,unknown
Pengguna Google,1,2024-02-20 00:09:37,Baru main lagi pas login akun akunnya ko beda jadi akun baru ayolah turn-based,unknown,unknown
Pengguna Google,5,2024-09-20 15:20:21,Game nya bagus si seruu apa lagi animasi nya the best lahh😎 pity,unknown,unknown
Pengguna Google,5,2023-04-23 10:37:38,Hope my phone make it,unknown,unknown
Pengguna Google,4,2023-08-31 19:14:55,Setiap update stuck di loading train,unknown,unknown
Pengguna Google,5,2023-09-25 04:52:18,Mantap,unknown,unknown
Pengguna Google,5,2025-04-08 09:02:40,"Honkai: Star Rail itu game yang bener-bener berkualitas. Visualnya cakep, jalan cerita seru, dan karakter-karakternya punya kepribadian yang bikin betah main terus. Update-nya juga rutin dan gak ngebosenin. Cocok banget buat yang suka game RPG dengan alur cerita yang kuat.",unknown,unknown
Pengguna Google,1,2024-10-16 10:57:58,"Farming relic ny terlalu ampas, dri banner ny si acheron gua kaga pernah dpet yg bagus ajg, g logis pula tu yg di cari crit/cdm buat dps malah dpet hp, def, resis dst, giliran nyari stat buat tank/sup dpet ny att, crit/cdm. Kan kek asu bgst, kpan gua bisa jdi char ny kalo gini trus tod, mna makin hari makin susah lawanny di MoC",unknown,unknown
Pengguna Google,5,2025-04-01 17:43:11,game para sigma,unknown,unknown
Pengguna Google,5,2023-08-06 11:55:21,"Baguss, semuanya bagus. Cuma sering ada kendala waktu login. Kadang harus ngulang 4x baru bisa login atau harus pake vpn baru bisa loginn",unknown,unknown
Pengguna Google,1,2023-07-03 01:34:49,"GAME ELIT, MENDUKUNG HP RAM 6 KEATAS SULIT CUAKS pity",unknown,unknown
Pengguna Google,5,2024-03-28 17:01:06,Always feel good...😎😎 gacha,unknown,unknown
Pengguna Google,1,2023-04-26 14:08:43,Cant log in,unknown,unknown
Pengguna Google,3,2024-04-01 11:20:21,game nya bagus tapi musuh nya kuat² semua anjay jdi nya mati² mulukkk,unknown,unknown
Pengguna Google,5,2024-12-04 07:36:13,"ramah f2p ga kyk sodara""nya :3",unknown,unknown
Pengguna Google,5,2024-02-05 21:39:16,Super banner,unknown,unknown
Pengguna Google,5,2024-02-06 08:10:31,"Dear Hoyoverse saya ingin mengajukan masalah yg Saya temukan yaitu beberapa adegan cutscene dalam story banyak mengalami patah-patah Yang mengganggu kenikmatan dalam menonton cutscene tersebut . untuk info aja saya menggunakan hp infinix note 12i 2022 Chipset G85 Ram 6GB ROM 128GB , Dan Masalah Ini Bukan Cuma Saya Yang kena Jadi Mohon Untuk Lebih Di Optimalkan Lagi Cutscenenya Dan Ya Cuma Itu Aja Sih pengajuan saya selebihnya udah Mantap kok hehehe 😄",unknown,unknown
Pengguna Google,5,2023-11-08 14:15:41,Game nya cukup bagus tapi hp saya Helio g37 Masi bisa main lah ngeframe dikit gak ngaruh,unknown,unknown
Pengguna Google,1,2024-04-24 13:30:05,TOLONG LAH GW PLAYER BARU MASA UDAH KALAH RET OFF,unknown,unknown
Pengguna Google,5,2024-10-21 22:58:01,the best game of hoyoverse,unknown,unknown
Pengguna Google,5,2023-04-23 11:12:28,cool,unknown,unknown
Pengguna Google,5,2025-03-17 17:38:41,knp aku ngulang dari awal mohon maaf??🙏🙏 ( saya sudah punya akun trus saya sudah lama tidak main sekarang mau main lagi pake akun yang sama malah ngulang dari awal knp yaa?) all my account,unknown,unknown
Pengguna Google,5,2023-05-05 22:13:23,Yeay,unknown,unknown
Pengguna Google,5,2024-06-02 21:25:43,"Bagus bgt, garafik sangat bagus,karakter nya cantik dan ganteng dan story sangat membagongkan. No komen walaupun sinyal jelek tapi ini bagus bgt gamenya 🥰🤩 pity",unknown,unknown
Pengguna Google,5,2023-04-30 11:07:44,"Game nya seru banget,map nya open world dan luas,battle nya lumayan keren",unknown,unknown
Pengguna Google,5,2024-03-27 13:52:07,Kece,unknown,unknown
Pengguna Google,5,2023-07-19 05:57:46,Keep up the good work❤️,unknown,unknown
Pengguna Google,5,2023-04-29 18:27:15,Kerja bagus,unknown,unknown
Pengguna Google,1,2023-04-26 13:11:55,Gw kira game ny kek honkai impact ternyata beda bangt bedah jauh malah g sesuai ekspektasi banner,unknown,unknown
Pengguna Google,1,2025-04-07 18:37:12,game keren,unknown,unknown
Pengguna Google,1,2024-04-29 07:38:03,Game burik kikir pity,unknown,unknown
Pengguna Google,5,2024-06-19 17:08:25,Heheheha,unknown,unknown
Pengguna Google,1,2024-05-09 10:13:41,"Asu,gw di spam bronya any,gw pengen robin,tolong kasih robin lah😭",unknown,unknown
Pengguna Google,5,2025-04-09 11:05:37,well,unknown,unknown
Pengguna Google,5,2023-05-27 00:01:01,"Gamenya asik, seru storynya turn-based",unknown,unknown
Pengguna Google,5,2023-04-24 15:59:14,"Kalian pada bego yah,darurat membaca banget jelas jelas dikasih tau informasi nya bisa main tanggal 26",unknown,unknown
Pengguna Google,4,2023-05-21 18:45:10,Kerja bagus update,unknown,unknown
Pengguna Google,5,2025-01-15 07:56:21,"game nya seruu, akhirnya bisa main game ini setelah sekian lama",unknown,unknown
Pengguna Google,1,2024-07-27 10:20:26,Fitur Skip!!!!,unknown,unknown
Pengguna Google,1,2023-05-19 00:28:23,Tolong beri aku clara,unknown,unknown
Pengguna Google,5,2023-06-07 08:30:35,Semoga makin byk mode game permanen berhadiah stellar jade & direset per hari🙏🙏🙏 banner,unknown,unknown
Pengguna Google,5,2023-09-30 17:22:42,Game baik ☝🤓,unknown,unknown
Pengguna Google,5,2024-05-08 12:05:39,game baik 🥺🫶🏻,unknown,unknown
Pengguna Google,5,2023-06-19 20:26:59,Keren,unknown,unknown
Pengguna Google,5,2025-04-07 07:11:52,"woi tolong ini rate di benerin kocak game bagus ini kocak,lu kalo download cuma fomo rate doang ga main ga usah ngerate jelek ini game kalo di hapus dari PlayStore duit gw juga ilang kocak mikir boss mikir bisa bisanya rate bintang 1 pada fomo ya kalian semua banner",unknown,unknown
Pengguna Google,5,2023-04-23 10:22:54,Keren update,unknown,unknown
Pengguna Google,5,2024-02-09 05:33:20,Mantap,unknown,unknown
Pengguna Google,1,2024-09-12 18:04:58,No coment...!!,unknown,unknown
Pengguna Google,5,2025-04-07 14:15:39,bagus banget moga terus berkembang,unknown,unknown
Pengguna Google,5,2023-06-16 02:14:20,enk d mainkan d waktu senggang turn-based,unknown,unknown
Pengguna Google,5,2024-04-25 16:31:33,Gamenya enak dimainin gak ngebosenin.. turn-based,unknown,unknown
Pengguna Google,5,2023-11-04 10:32:28,Good,unknown,unknown
Pengguna Google,3,2023-07-18 20:37:26,"Rata rata bagus lah dari segi optimal gamennya, tapi saat di Cutscenenya selau patah patah hingga gak enak tuk di dengar dan masih terus berlanjut",unknown,unknown
Pengguna Google,5,2023-05-23 22:14:03,Seru bat cuy apalagi disini ada si beliau welt dan Kuru kururin gacha,unknown,unknown
Pengguna Google,4,2023-05-03 18:06:28,Sebenarnya udh bagus tapi masak ngebug world nya jadi putih semua mau di apain aja ngk bisa balik normal harus download ulang y ngk pp,unknown,unknown
Pengguna Google,5,2024-07-31 16:56:30,Game baik,unknown,unknown
Pengguna Google,5,2024-09-10 20:11:04,"Buat yang bilang farm relic susah, aslinya mudah kok, paling kalau mau cepat bisa pakai crafting that di setel self modulnya",unknown,unknown
Pengguna Google,5,2024-09-14 06:15:01,bagus,unknown,unknown
Pengguna Google,4,2024-05-22 20:52:25,Suka desain ama grafiknya cmn aku emng klo soal game turn base suka ngantuk jadi itu doang sih minusnya,unknown,unknown
Pengguna Google,5,2023-04-28 12:35:39,finally! this is good game i hope late this game more good game than now !,unknown,unknown
Pengguna Google,3,2024-03-15 21:49:19,Gameplay 20% Story 80% 🥱 update,unknown,unknown
Pengguna Google,5,2023-04-27 05:25:05,UID SEPUH CUI😱😱,unknown,unknown
Pengguna Google,2,2023-04-26 14:19:22,Untuk semua bagus cuman untuk model pertempurannya tolong di ubah aja,unknown,unknown
Pengguna Google,1,2024-03-03 00:59:03,Akun gw ilang anjg,unknown,unknown
