userName,score,at,content,lang,sentiment
Pengguna Google,4,2025-04-10 08:57:55,"Game nya sebenarnya bagus, untuk story sebaiknya dibuat lebih layak, jangan layar hitam diganti layar putih, itu terkesan sama.",unknown,unknown
Pengguna Google,1,2025-04-03 17:23:01,Game kapitalis,unknown,unknown
Pengguna Google,5,2023-06-23 15:09:39,Bagus mungkin harus lebih di ringankan untuk game terkadang background pertarungan hilang.,unknown,unknown
Pengguna Google,5,2025-04-07 21:34:28,"game nya bagus, story nya cukup oke, gameplay nya keren, animasi nya bagus bgt, desain char nya keren, ya ni game bagus lah",unknown,unknown
Pengguna Google,5,2023-08-30 17:05:24,Gud banner,unknown,unknown
Pengguna Google,1,2023-04-28 12:42:34,semoga kuat ga meledakk,unknown,unknown
Pengguna Google,5,2023-04-23 17:18:33,"Tidak pernah Kecewa dengan kualitas dari Hoyoverse, tetapi game yang sudah saya install masih stuck pada layar awal.... semangat untuk staff Hoyoverse",unknown,unknown
Pengguna Google,1,2023-04-26 14:40:30,Berat banget njir gw aja yang ram nya 6gb ngeframe-ngeframe abis bisa warp terus restart sendiri abis login/pas login padahal genshin kuat hadeh,unknown,unknown
Pengguna Google,5,2024-02-01 10:31:26,Game sangat bagus banyak bansos,unknown,unknown
Pengguna Google,4,2024-06-13 14:24:00,Saya berharap ada karakter colab dari Genshin seperti honkai impact dulu yang kedatangan karakter fiscl dan keqing👍,unknown,unknown
Pengguna Google,1,2023-04-26 22:11:37,"The hell bro, baru juga gw mau download dalamnya ni game udh ngcrash aja hp gw, perasaan honkai impact aj gak sampe ngecrash gw mainnya, the hell lah🗿😔",unknown,unknown
Pengguna Google,1,2025-04-16 12:08:35,usahakan kalau kalah rate off jangan mentok pity lah,unknown,unknown
Pengguna Google,1,2025-03-28 19:38:01,"You disappoint me, Hoyo.",unknown,unknown
Pengguna Google,1,2025-04-04 18:48:48,"Ni game powercreepnya gila bet njir, sumpah bayangin gw udah cape cape build karakter bahkan gw spend duit gw buat E6 Karakter meta gw,malah kepowercreep termakan waktu oleh patch kedepan,plislah Hoyoo jan gini dongg,masa iya gw kudu spend duit lagi buat char yang gw gak mau tapi diperluin buat konten endgame kedepan. . .",unknown,unknown
Pengguna Google,5,2023-04-30 16:17:16,keren sekali!,unknown,unknown
Pengguna Google,1,2025-04-07 01:42:22,"kalau mau bikin metanya jomplang terus tiap patch mending sekalian bikin game kompe ysng yang bisa saling pvp antar karakter, lah ini game casual ngapain ngebikin playernya kesusahan? hp inflation dan karakter yang selalu powercreep udah mulai enek dengan cara pembawaan sampah kaya gini",unknown,unknown
Pengguna Google,5,2023-08-12 13:06:51,"Game ini sangat seru,tetapi katika aku menggacha pasti keluar sendiri",unknown,unknown
Pengguna Google,5,2025-04-07 14:54:33,"Selama saya main dari patch 1.2 game ini sangat seru dan ramah untuk Player f2p, walau banyak yang mempermasalahkan soal global passive, powercrepp, hp inflasi. Selagi tidak berlebihan sih saya wajarkan saja, saya bermain game ini sih fun-fun aja tidak ada masalah kendala apapun, Intinya ini game Baik sangat ramah f2p, Sangkyuu....",unknown,unknown
Pengguna Google,2,2024-02-06 11:54:00,"Kok semenjak update terbaru aplikasinya sering Force Close padahal memori internal masih lega, sinyal lancar",unknown,unknown
Pengguna Google,1,2023-04-30 07:15:34,Piing merah terus pity,unknown,unknown
Pengguna Google,3,2024-03-20 18:49:58,"Bang kenapa yaa ini bug, map-nya GK ada susah lihat jalannya,harus kah aku main pake ultra insting?. Tolong ya di perbaiki bugnya😁😁",unknown,unknown
Pengguna Google,5,2023-06-08 19:13:19,Bagus banget,unknown,unknown
Pengguna Google,5,2023-05-10 08:26:46,"Can the developer make a Gift Sistem form 1 player and another player to gift a item form inventory, and can you guys make a multiplayer gacha",unknown,unknown
Pengguna Google,5,2025-03-28 04:15:49,"Kuharap Nicholas Leung (pengisi suara Danheng) bisa mendapat kepastian pekerjaan dan mau kembali bekerja. Danheng adalah tim inti dari si protagonis dan penjaga kru trailblazers. Tidak mungkinkan penjaga hilang secara cepat kecuali gimnya mau tamat, apakah demikian? turn-based",unknown,unknown
Pengguna Google,1,2025-04-07 17:36:01,Wah,unknown,unknown
Pengguna Google,1,2023-08-01 23:58:22,Tidak ada komen,unknown,unknown
Pengguna Google,5,2023-05-27 19:53:46,keren coy maen dari awal rilis nih bos uid 8000,unknown,unknown
Pengguna Google,3,2024-01-18 08:33:48,"Tidak tahu apa yang salah, tiap main ini hp langsung bau gosong dan panas, padahal di genshin tidak begitu",unknown,unknown
Pengguna Google,4,2023-12-11 17:07:27,Aplikasi nya bagus tapi masih ada kurang nya jadi aku kasih bintang 4 dulu,unknown,unknown
Pengguna Google,5,2023-05-14 13:12:54,Good game,unknown,unknown
Pengguna Google,5,2025-04-08 20:51:17,4.0 like past please,unknown,unknown
Pengguna Google,5,2024-12-04 16:54:52,"Aku sudah kasi bintang 5,tolong kasi aku menang rate off dan low pity pliss😡😡😡",unknown,unknown
Pengguna Google,5,2023-12-02 06:10:13,Storynya mantap event questnya juga gak ngebosenin lag,unknown,unknown
Pengguna Google,1,2024-07-02 18:39:48,Game paling aneh ya game ini gacha,unknown,unknown
Pengguna Google,2,2025-04-11 21:54:03,"Underwhelming 2nd anniversasy event, Castorice's global passive controversy, Always dodging and not improving the dialogue-animated scene even though have been pressured by the community many times (really, it's cringe because you always hide behind the sarcastic dialogue/decision to not improving these feedback) If Kuro were an idealist turned into incels sucker, Hoyo were an idealist tone deaf and turning every their game into cashcow (why it sounds hoyo is more good than Kuro)",unknown,unknown
Pengguna Google,5,2024-05-08 09:53:36,"Ya... aku kepo dengan game ini yang kapasitas penyimpanannya lebih kecil dari pada genshin jadi aku download,nah stelah ke download harus update dulu ampe 3x😭,tapi gak papa ini gara2 aku download waktu dia update,nih game seru bikin aku ngakak terus soalnya tempat sampah pasti di periksa😅😅,walau gak bisa loncat tapi stamina gak abis,terus game ini juga perlu strategi(game apa yang gak perlu strategi?tergantung orangnya)grafik ok map gak bsr2 amat soalnya pesawat rocom buat yang gak bs genshin",unknown,unknown
Pengguna Google,5,2023-04-23 21:28:47,Mantep,unknown,unknown
Pengguna Google,5,2024-05-29 10:02:40,Game Baik!!!!!,unknown,unknown
Pengguna Google,1,2024-08-28 10:43:28,Dev game nya unduh data nya jangan banyak² dong saya sudah habis 5GB lebih pas saya masuk masa keriset gitu aja tolong perbaiki game nya (saya uninstall kalau gak di perbaiki),unknown,unknown
Pengguna Google,5,2023-12-01 18:33:39,"Gamenya bagus, grafiknya bagus banget ini recomendasi banget si bagi yng suka anime dan jug war",unknown,unknown
Pengguna Google,5,2023-06-01 20:45:39,Ok,unknown,unknown
Pengguna Google,3,2023-04-26 08:49:34,Login Error pity,unknown,unknown
Pengguna Google,5,2025-03-06 05:30:46,Best👍👍,unknown,unknown
Pengguna Google,5,2024-06-18 19:01:15,Gud,unknown,unknown
Pengguna Google,5,2024-04-07 22:41:56,RILL BAGUS BANGETTT,unknown,unknown
Pengguna Google,5,2024-03-04 16:11:56,"Gamenya seru, lorenya juga ga bikin ngantuk, karena setiap pertempuran itu ganti2an nyerangnya jadi bisa bikin strategi dulu, cocok banget deh buat aku yang suka takut diserang pas lg nyerang",unknown,unknown
Pengguna Google,4,2024-03-20 07:54:25,Semuanya udah bagus cuman jalan ceritanya agak kurang yg sehabis belobog itu terlalu dipaksa dan klo farming bisa nyatai cuman gampang bosen ajaa tapi sejauh ini selalu dikasih stellar jade😋😋,unknown,unknown
Pengguna Google,5,2023-06-06 14:30:14,"Saya maen di redmi note 9, chipset helio g85, ram 4, maen di rata kiri. Lancar lancar aja tuh, cuma kalo update harus reinstall aja. Entahlah entar kalo updatenya makin banyak, ada kemungkinan harus ganti device",unknown,unknown
Pengguna Google,1,2023-04-29 12:08:02,Error 1001_2,unknown,unknown
Pengguna Google,5,2023-12-19 18:37:30,Semoga dan heng imbiitor keluar lagi mimin berharap semoga keluar lagi,unknown,unknown
Pengguna Google,3,2025-04-09 07:42:39,"terlepas dari khawatirnya global passive pada update sekarang, buat kedepannya char yang akan datang memiliki passive yg gila2, overall game ini udah nemenin gua selama 2 tahun dan enjoy, semoga dev bisa belajar dan mendengarkan kritikan para pemain, agar hsr bisa terus bertahan lama dengan update2 char yang lebih sehat, penilaan bisa berubah ketika dev bisa benar2 mendengar kritikan kita para pemain",unknown,unknown
Pengguna Google,1,2025-04-05 10:56:31,"tolong ya banyakin lagi b4 nya jangan sampe mendadak kayak langka begini, char b5 kok yg jorjoran terus, terus lg walaupun aku husbu enjoyer dan aku juga suka sama chara cewe, tpi rasanya gaadil kalau chara cewe di buff dan di treat habis habisan di game, giliran chara cowo kit nya malah mid, di seimbangin dong di in game nya juga jangan cuma chara cowo nya yg malah dijadiin bahan merch biar player cewe banyak yg beli.. meta sama hp inflation jg ga ngotak, chara lama kena banget powercreep nya",unknown,unknown
Pengguna Google,4,2025-04-07 17:10:13,penyakit powercreep gila,unknown,unknown
Pengguna Google,1,2024-11-12 16:22:51,Boring. Old characters become weaker every new patch. Most new end game content enemies have high SPD & and thick HP pool. It's hard unless we have new characters or eidolons on old characters. Uninstal.,unknown,unknown
Pengguna Google,1,2025-04-04 22:13:50,penyakit powercreep gila,unknown,unknown
Pengguna Google,3,2023-05-27 16:18:12,Saya sudah download full data pas mau login lagi selalu force close tolong di perbaiki I have downloaded full data when I want to log in again it always force close please fix it,unknown,unknown
Pengguna Google,5,2025-04-05 11:19:29,"game bagus,banyak waifunya,emng minusny di powercreep yng gila si,tapi gw sebagai f2p masih sanggup/kuat buat gacha char baru,palingan yng protes pata p2p",unknown,unknown
Pengguna Google,2,2024-03-08 20:05:46,Banyak bug di game,unknown,unknown
Pengguna Google,5,2023-09-15 19:00:42,Ini kenapa yah e6 clara qinque fx sma sw gapakek busana sdngkn e6 bailul dan hook pakek busana minimal kl bikin yg niat lh masa pili kasih bailul dan hook makek busana kan saya yg ngewaifuin mreka berdua jd galnge(gagal sagne)🤬🤬🤬,unknown,unknown
Pengguna Google,5,2023-10-14 16:27:24,Pelit relic bagus hmph!,unknown,unknown
Pengguna Google,1,2024-07-04 13:43:19,"Nyesel gw download ini, gak bisa masuk udah loadingnya lama bnget sampai aku tinggal tidur krna penasaran, eh pas loadingnya udah, Mala gak bisa masuk gak nemuin server. Padahal sinyal lancar udah coba beberapa kali masih tetep aja gada server. Gak konek eror mlu tiba2 sinyal ilang..dahlah aku unisital aja!",unknown,unknown
Pengguna Google,5,2024-07-07 12:15:00,Bagussssss,unknown,unknown
Pengguna Google,5,2025-04-17 12:18:48,game baik terimakasi,unknown,unknown
Pengguna Google,5,2025-04-12 20:15:18,"games nya bagus saya suka, walaupun agak susah main nya tapi enjoy kok :) banner",unknown,unknown
Pengguna Google,5,2024-02-06 10:13:25,Bansosny wangy bngt euy,unknown,unknown
Pengguna Google,5,2023-04-27 16:10:39,"Gameplay dari gamenya menurut saya sangat unik & keren untuk dimainkan. Grafisnya juga sangat memanjakan mata, dan story di game ini juga sangat seru. Overall ini game sangat luar biasa jadi saya kasih bintang 5, semoga kedepannya semakin banyak event yang menarik agar pemain di game ini semakin ramai & banyak.",unknown,unknown
Pengguna Google,5,2023-04-26 10:00:28,Uid 800xx udah sepuh ya bang,unknown,unknown
Pengguna Google,5,2023-06-17 18:55:53,nice pity,unknown,unknown
Pengguna Google,1,2024-09-18 15:59:17,"Saya baru saja bermain kembali, tetapi 2 akun saya tidak bisa digunakan. Hanya 2 akun itu saja yang saya punya. Sudah menghubungi cs, tidak ada respon.",unknown,unknown
Pengguna Google,5,2023-06-29 07:38:48,"Bagus banget game santai dengan story yg bagus, event yg fun gk pernah membosankan, sistem yang gampang dimengerti, mihoyo emang gk pernah mengecewakan.",unknown,unknown
Pengguna Google,5,2025-01-15 12:35:49,Bansos ngalir,unknown,unknown
Pengguna Google,5,2025-04-08 07:11:17,"Game ini mengingatkan saya pada game2 turn base yang dulu, tetapi dengan animasi , gameplay, dan cerita yang tersusun dengan baik. Karena itu saya betah dengan game ini, event di game ini tidak kalah menarik dari main gameplay nya, hadiah dari event pun tidak kalah melimpah. Semangat hoyo👍 turn-based",unknown,unknown
Pengguna Google,1,2025-04-01 23:16:06,developer mata duitan,unknown,unknown
Pengguna Google,5,2024-06-22 14:26:24,Ini bagus banget,unknown,unknown
Pengguna Google,1,2024-02-24 06:07:21,Apaan tidak bisa masuk sdh download 2G turn-based,unknown,unknown
Pengguna Google,5,2023-04-26 06:54:06,Ini belum open sever ya belum Open Sever karena open Severnya jam 9 Wib WITA jam 10 Wit jam 11 ingat jangan sampai rate 1 lagi ini buat yang lain awas aja ya kalau rate 1 tak repot ke kalian karena kalian kan pasti nggak tau kalau itu masih predonwload dasar Bocil indo yang tidak tau open sever.,unknown,unknown
Pengguna Google,5,2024-03-12 03:11:13,"Game nya bagus dari segi grafil,story,char,dan gameplaynya. Tapi, satu pesan ""lu jangan bikin gw nangis mulu hoyo, waifu gw di jadiin mayat kambenk T^T""",unknown,unknown
Pengguna Google,1,2023-06-21 10:15:01,"Jaringan nya ga optimal , soal jaringan nya ada bug masa main serasa make cloud kayak masi ngedownload padahal udah full data , dan skarang malah susah login , tolong diperbaiki soal jaringan nya , dan soal grafik tolong dimuluskan susah main ram 3 biar hp kentang lancar main nya",unknown,unknown
Pengguna Google,2,2023-10-21 15:23:02,"Game ngantuk, tidak ada tombol skip story. Cocok untuk pengidap insomnia update",unknown,unknown
Pengguna Google,5,2025-04-07 17:04:09,keren sih game nya tapi ada beberapa hal yang aku kurang suka dari sistem ghaca nya tapi menurut li itu hal yang bisa membuat kita tau kapan harus ghaca karakter yeng bagus buat komposisi team kita,unknown,unknown
Pengguna Google,1,2025-04-08 10:41:50,"Sudah bosan dengan story yang pajang dan berat untuk dipahami, dan karakter lama sudah kalah saing dengan karakter baru jadi tidak kepakai lagi banner",unknown,unknown
Pengguna Google,5,2023-12-20 08:24:12,Sehat sehat game baik,unknown,unknown
Pengguna Google,5,2024-10-23 08:24:25,Very2 nice game 😁,unknown,unknown
Pengguna Google,5,2023-04-23 10:13:04,Mantab beut joss,unknown,unknown
Pengguna Google,4,2025-02-01 13:51:15,The power a new charcter too overpower untill old character useless anymore hoyoverse. Fix the powercreep please ( give solutions like a old chacracter get buff on periode patch etc ) . The story and battle really2 good perfect. Just fix the powercreep seriusly HOYOVERSE.,unknown,unknown
Pengguna Google,5,2023-05-08 23:44:56,"Gamenya sudah bagus, grafik yang memuaskan walaupun tema battlenya tidak seperti Honkai Impact ataupun genshin, tapi tetap bagus, sayangnya cuma di HP doang sih, membutuhkan rom yang cukup saja, sisanya udh bagus.",unknown,unknown
Pengguna Google,5,2024-04-27 12:41:05,TERIMAKASIH GAME BAIKK🫶🏼🫶🏼🫶🏼,unknown,unknown
Pengguna Google,3,2024-10-28 20:52:52,Aku ingin mc laki laki caelus juga di anggap di sini jika ingin di berikan bintang 5,unknown,unknown
Pengguna Google,2,2023-08-19 14:54:50,"I haven't redeemed your code yet, how come it's already limited, at least give me 2 days, I can't get kafka",unknown,unknown
Pengguna Google,5,2025-04-04 20:39:06,"cerita bagus dan karakter juga sangat bagus, kegara ga dapat diinginkan ngasih reting jelek, ngotak lah kalian",unknown,unknown
Pengguna Google,5,2025-04-07 16:03:24,f2p banyak mau njir😹😹 aku aja f2p gak banyak nyocot kek bakal di denger aja 😹😹😹,unknown,unknown
Pengguna Google,5,2024-07-29 18:29:17,i luv hsr :3,unknown,unknown
Pengguna Google,5,2025-04-01 15:50:43,Sehat Sehat Game Sehat,unknown,unknown
Pengguna Google,1,2023-05-25 02:00:13,"error loading and forceclosure when train start loading, please repair bug",unknown,unknown
Pengguna Google,5,2024-08-04 00:28:18,"Sehat sehat game baik, puas banget mainnya dari pada di genshin boring",unknown,unknown
Pengguna Google,5,2023-12-27 09:01:18,"Salah satu Turn-based game yang menarik, alur cerita dan desain karakter yang keren. MiHoYo emang bukan kaleng-kaleng.",unknown,unknown
Pengguna Google,1,2024-11-13 18:43:04,kalah 8 kali berturut-turut kurang menyala apa lagi dek,unknown,unknown
Pengguna Google,5,2024-09-13 09:35:10,"Grafik nya baguss sekali, karakter nya sangat detail juga dan alurnya bisa kita yg memilih",unknown,unknown
Pengguna Google,5,2025-04-08 19:47:39,saya butuh fitur skip dialog 😫,unknown,unknown
Pengguna Google,5,2024-04-24 19:53:08,Turn based terbaik setelah persona,unknown,unknown
Pengguna Google,5,2025-04-07 12:16:17,"Dari semua game hoyo, cuman honkai star rail, yg seru gameplay yg tidak sulit story yg unik, dll",unknown,unknown
Pengguna Google,5,2024-07-24 21:33:26,Keren,unknown,unknown
Pengguna Google,5,2025-04-05 08:09:10,AKU TEAM MAIN YG MENIKMATI AJA JADI MAU APAPUN YG TERJADI YAUDAH POKOKNYA BINTANG 5,unknown,unknown
Pengguna Google,5,2024-07-30 00:44:39,Game bagus turn-based,unknown,unknown
Pengguna Google,5,2025-04-08 09:39:22,"stop spam bintang 1 keterlaluan banget jir, segitunya banget gasuka sama global passive sampe spam bintang 1, klo ga suka ya gausah di pull kocak, itu juga gabakal ngerugiin lu lu pada yg benci global passive turn-based",unknown,unknown
Pengguna Google,5,2023-04-27 12:46:42,Game Turn Base Paling Memanjakan mata si The best Mihoyo🔥 banner,unknown,unknown
Pengguna Google,5,2024-10-02 15:44:47,"game yang sangat baik, saya telah mengikuti mihoyo dari zaman hi3, sejauh ini mihoyo tidak KIKIR SAMA SEKALI,SAYA GACHA DAN DAPAT CHARACTER YANG SAYA INGINKAN SAAT RATE ON DAN DI PITY 80+, setidaknya game ini lebih baik dari kakanya, terima kasih",unknown,unknown
Pengguna Google,5,2025-04-08 00:58:18,tolong kurangkan inflasi darah dan power creep 🙏,unknown,unknown
Pengguna Google,1,2024-09-15 21:52:37,Tidak bisa login dengan menggunakan google padahal user name dan sandinya benar semua,unknown,unknown
Pengguna Google,5,2025-04-07 15:43:44,"orang² fomo spam b1 ,lagian ini game story dongo masalah global pasif ga terlalu ngaruh su, dikira hsr game pvp, lagian udah f2p banyak mau nya tolol",unknown,unknown
Pengguna Google,5,2024-03-23 22:36:53,"Min ini gimana ya ada solusi ga?saya dw game ini di pc waktu dw data udah sampai 87 persen tapi malah ke reset...data saya jadi terbuanh sia sia,mohon masukannya",unknown,unknown
Pengguna Google,5,2023-06-16 08:06:36,Very elegant,unknown,unknown
Pengguna Google,5,2025-04-06 09:14:10,bagus,unknown,unknown
Pengguna Google,5,2025-04-07 21:21:28,game bagus dan banyak update terbaru,unknown,unknown
Pengguna Google,1,2025-02-02 15:16:51,"Story nya selalu menarik tapi eksekusi nya jelek, terlebih di story 3.0, benar-benar jelek banget storytelling nya. Gerakan karakternya sama gak ada perubahan, kamera yang diem disitu aja, tiba-tiba banget dijatuhin lore sebanyak itu dalam satu dialog dengan background karakter lagi ngomong satu sama lain padahal bisa kasih ilustrasi, puzzle yang kebanyakan malah ngebuat jenuh, kalau emang gak bisa kasih tombol skip buatlah karakternya lebih hidup kaya di ZZZ yang ekspresif, that's why I'm out. gacha",unknown,unknown
Pengguna Google,1,2023-11-03 19:59:20,Woi hoyovers pepek lu kalo bikin game adain skip story lah ngantuk liat anime ngomong mulu,unknown,unknown
Pengguna Google,1,2023-06-08 19:35:39,"Setelah Update 1.1 Keretanya jadi ilang setengah, Bangunannya Kedap Kedip. Ini gimana dh perasaan versi sebelumnya tenang"" bae, Udah lapor ke Mihoyok di tanggepin nya liat info website. BINGUNG DAH banner",unknown,unknown
Pengguna Google,5,2023-05-02 17:49:13,no comment. ngga pernah ngecewain lah kalo hoyo release game,unknown,unknown
Pengguna Google,1,2025-04-08 03:31:42,rate artefak jelek lag,unknown,unknown
Pengguna Google,5,2024-02-24 12:38:23,Game baik gacha,unknown,unknown
Pengguna Google,1,2025-04-02 01:13:42,pihak hoyokon hanya akan berkata mohon maaf tapi hasilnya tetap sama,unknown,unknown
Pengguna Google,1,2023-07-23 13:11:19,minim drop/reward. lawan bos monster untuk lvl up char gk dpt relic. dan refresh trailblizer power sangan lama. gacha,unknown,unknown
Pengguna Google,1,2025-04-04 10:53:01,"Ekspresi karakter kaku, banyak yapping, males bikin animasi (pake layar hitam), karakter daur ulang, powercreep gila.",unknown,unknown
Pengguna Google,5,2023-04-29 11:53:58,Yos,unknown,unknown
Pengguna Google,5,2025-04-10 13:34:57,"Game yang sangat baik, bansos lancar dan strategic! dengan genre game turn base yang menurutku sesuai dengan gameplaynya. nilai poin +nya dikasih tau kalau character-character baru tidak main-main dengan desain dan juga gameplaynya☕",unknown,unknown
Pengguna Google,5,2024-01-21 07:25:10,Nice pity,unknown,unknown
Pengguna Google,5,2023-11-03 21:06:53,Ajarin Dong Sepuhh :3,unknown,unknown
Pengguna Google,2,2024-12-20 19:06:24,"duh tolong tu musuhnya dikasih rendah statnya ngak ngotak bet, char lama jadi ga guna kalo musuhnya naik stat terus",unknown,unknown
Pengguna Google,5,2025-01-06 22:32:21,Game dermawan,unknown,unknown
Pengguna Google,5,2025-04-01 15:56:54,game baik,unknown,unknown
Pengguna Google,5,2023-05-21 13:27:55,Saya suka~,unknown,unknown
Pengguna Google,5,2024-09-10 06:14:56,I need mommy char :),unknown,unknown
Pengguna Google,5,2024-04-04 10:24:56,Game baik,unknown,unknown
Pengguna Google,4,2025-04-10 04:18:31,"game bagus 😘, tapi ya sebagai pengguna hp yang dimana hp nya masuk entry level, setiap ketempat yang ""uwaw"" pasti ada aja ireng ireng ngrusak pemandangan. apalagi di tempat nya vidhyara itu. jadi bisa tolong optimasikan grafik bagi pengguna low kebawah. agar pengalaman bermain makin nyaman. beneran, di genshin aja bisa masa disini gak bisa sih? 🤭 banner",unknown,unknown
Pengguna Google,5,2025-04-08 01:19:31,game yang bagus story bagus desain karakter juga bagus saya tidak peduli mau peringkat tinggi atau rendah saya tetap mainin untuk kedepan nya hoyovers mendengar para pemain agar game tetap berjalan tetap lancar dan tidak ada turun peringkat rating lagi 🙏 gacha,unknown,unknown
Pengguna Google,2,2025-01-10 08:51:06,Power creep is f__k,unknown,unknown
Pengguna Google,5,2023-04-29 17:05:00,👍👍👍👍👍,unknown,unknown
Pengguna Google,1,2024-11-05 06:07:16,Game nya mukul gantian ga enak banget🤣 Kirain bakal sama seperti genshin impact ternyata beda jauh 🤣 Diserang musuh aja ga bisa menghindar seakan pasrah ketika musuh menyerang 🤣 Ga seru 👎,unknown,unknown
Pengguna Google,5,2023-10-11 09:14:07,"Santai, seru juga. Pokoknya nyaman main gim ini karena gak diburu quest.",unknown,unknown
Pengguna Google,5,2025-04-08 16:13:37,"no comment, just wonderful, one of the best game I ever played",unknown,unknown
Pengguna Google,5,2023-07-29 11:47:47,more event more better update,unknown,unknown
Pengguna Google,1,2025-04-07 10:03:45,hp musuh selalu bertambah setiap update tolong di perbaiki saya sebagai pengunaan baru sangat terganggu terlebih lagi mendapatkan item di honkai tergolong sulit,unknown,unknown
Pengguna Google,5,2025-04-04 19:00:23,sehat sehat game baik,unknown,unknown
Pengguna Google,5,2024-08-10 22:45:03,"Bisa dimainkan pakek controller di hp, mantap abangkuhhhhhh banner",unknown,unknown
Pengguna Google,2,2025-04-07 15:27:48,ngantuk 🤣,unknown,unknown
Pengguna Google,2,2025-01-04 13:35:49,stop ngasih gua kalah rate off dan hard pity (menangin gua rate off dlu pas banner lingsha nanti kasih b5),unknown,unknown
Pengguna Google,5,2023-07-19 07:49:44,Games turn base bagus dan baik sekali ini games update,unknown,unknown
Pengguna Google,5,2025-04-07 21:14:02,power creep menggila,unknown,unknown
Pengguna Google,5,2023-05-23 17:18:16,Dapet seele,unknown,unknown
Pengguna Google,5,2023-04-23 10:33:47,akhirnya rilis juga,unknown,unknown
Pengguna Google,5,2023-05-07 22:32:38,"Gak tau harus komen apa lagi,, Tapi gams nya wow dah",unknown,unknown
Pengguna Google,3,2023-04-23 17:44:30,"Belum coba,ntar balik lagi rate",unknown,unknown
Pengguna Google,3,2023-05-14 18:00:05,Game ok,unknown,unknown
Pengguna Google,5,2024-10-14 08:37:29,"Side story yang membosankan dan terlalu banyak basa-basi dan hafiah yang tidak sepadan, saya memainkan 1 side story yang memnghabiskan waktu 2 jam dan hanya dapat 20 stellar jade itu juga sata tidak membaca alur ceritanya!!!!",unknown,unknown
Pengguna Google,5,2024-02-09 16:24:45,Seru banget cuy👍,unknown,unknown
Pengguna Google,1,2023-12-05 18:04:29,Bronya e2 🔥🔥🔥🔥 banner,unknown,unknown
Pengguna Google,4,2023-05-01 00:11:44,"Seperti biasa ya ges ya, hoyoverse hadir dengan rate gacha yg setia mmbuat kita gregetan. Cuman bbrapa gelintir orang aja yg bisa nembus rate gacha dari hoyoverse.. Tapi itu tertutupi oleh grafik dan suguhan gameplay yg memanjakan mata, tier list juga lumayan merata. So not only 5 star character that can be Overpower, 4 star character can do the same..",unknown,unknown
Pengguna Google,5,2024-12-04 09:32:27,Aku cinta game baik.,unknown,unknown
Pengguna Google,1,2024-03-17 05:12:22,Sorry,unknown,unknown
Pengguna Google,1,2023-06-16 08:32:43,Tolong diperbaiki lagi ya soalnya pas saya sedang mengunduh data langsung keluar dari game lalu gamenya juga ngelag,unknown,unknown
Pengguna Google,5,2024-05-09 08:09:29,"Permainan bergenre turn base yang membuat permainan cukup santai, design karakter yang menurut gw bagus walaupun ada yang daur ulang. Hal yang suka digame ini adalah mudah untuk kemana mana sehingga tidak banyak waktu yg digunakan untuk bermain game ini.",unknown,unknown
Pengguna Google,4,2023-07-20 16:04:17,"Untuk game, gameplay dan semuanya sangat bagus. Tapi tolong untuk hoyoverse agar memperbaiki bug data tertumpuk saat pra unduh sekaligus setelah update versi baru. Terimakasih",unknown,unknown
Pengguna Google,5,2024-07-24 23:07:26,panjang umur game baik,unknown,unknown
Pengguna Google,1,2024-05-25 00:49:24,Uninstall dulu mau main wutering wave lagian gacha sadis amat dari versi 1.0 sampai sekarang dapat hard pity terusss sekitar 80-86,unknown,unknown
Pengguna Google,5,2023-12-13 00:21:08,Panjang umur game baik,unknown,unknown
Pengguna Google,1,2024-03-03 15:05:34,Akun tiba tiba hilang parah padahal dulu sudah terhubung,unknown,unknown
Pengguna Google,5,2024-10-03 09:19:14,Mengingat saya dengan game ninja Saga,unknown,unknown
Pengguna Google,5,2025-04-09 15:30:22,tolong aku mau login malah too many requests terus,unknown,unknown
Pengguna Google,3,2023-05-06 08:44:10,agak berat di hp gw,unknown,unknown
Pengguna Google,5,2024-03-02 07:26:20,Game baik,unknown,unknown
Pengguna Google,1,2023-06-07 20:25:49,"Setelah update saya kesulitan login, sudah mencoba lebih dari 1 jam tetep gabisa, tolong dibantu.",unknown,unknown
Pengguna Google,4,2024-06-19 08:39:15,Ini emang benar update ulang 7gb? Padahal udah download preunduh lho. turn-based,unknown,unknown
Pengguna Google,4,2023-06-28 12:36:22,"Semua cakep, keren, bagus. Kurang nya cuman di pas log in aja, suka banget gabisa login (muncul tulisan login error) kan kesel ya :^",unknown,unknown
Pengguna Google,5,2023-05-09 18:34:07,Kerja bagus,unknown,unknown
Pengguna Google,5,2023-04-27 05:51:08,Gudgem,unknown,unknown
Pengguna Google,5,2025-04-04 07:26:20,santai dulu gak sih😋,unknown,unknown
Pengguna Google,3,2025-04-09 09:18:16,game ini jual wafu tapi karater ya demek ya kecil banner,unknown,unknown
Pengguna Google,5,2023-04-23 14:57:49,i love the mc pity,unknown,unknown
Pengguna Google,3,2024-04-16 20:07:12,"game nya bagus, minus kalau mau ngunduh data' banyak bangett samle bergb gb/lama banget nunggu berjam-jam, game nya uda bagus. itu aja si",unknown,unknown
